FlangeLength,web_length,lip_Length,Thickness,Yeild_strength,Area_of_cross_section,P,Mxx,Myy,J,X(center_of_gravity),Y(center_of_gravity),Ixx,Iyy,Ixy,θ,I11,I22,Xs,Zs,Cw,β1,Local_factor,Distortional_factor,Global_factor,DSM
3.93,2.36,0.975,0.098,58.01,1.0398,60.3176,33.7444,27.2524,0.0033287,2.36,1.965,2.715,1.9286,1.7412,-38.6369,4.1068,1.3677,2.36,1.965,5.2559,0.0,1.7673,1.7828,0.73289,145.76
3.93,2.36,0.975,0.098,65.26,1.0398,67.856,37.9617,30.6583,0.0033287,2.36,1.965,2.715,1.9286,1.7412,-38.6369,4.1068,1.3677,2.36,1.965,5.2559,0.0,1.571,1.5848,0.65147,152.68
3.93,2.36,0.975,0.098,72.51,1.0398,75.3944,42.179,34.0643,0.0033287,2.36,1.965,2.715,1.9286,1.7412,-38.6369,4.1068,1.3677,2.36,1.965,5.2559,0.0,1.4139,1.4263,0.58634,157.98
3.93,2.36,0.975,0.098,79.77,1.0398,82.9433,46.4022,37.475,0.0033287,2.36,1.965,2.715,1.9286,1.7412,-38.6369,4.1068,1.3677,2.36,1.965,5.2559,0.0,1.2852,1.2965,0.53297,161.79
3.93,2.36,0.975,0.118,36.25,1.252,45.3843,25.39,20.5053,0.0058109,2.36,1.965,3.2691,2.3222,2.0965,-38.6369,4.9449,0.64632,2.36,1.965,6.3286,0.0,4.0811,3.4134,1.6819,125.72
3.93,2.36,0.975,0.118,39.16,1.252,49.0275,27.4282,22.1513,0.0058109,2.36,1.965,3.2691,2.3222,2.0965,-38.6369,4.9449,0.64632,2.36,1.965,6.3286,0.0,3.7779,3.1598,1.5569,133.12
3.93,2.36,0.975,0.118,43.5,1.252,54.4611,30.468,24.6063,0.0058109,2.36,1.965,3.2691,2.3222,2.0965,-38.6369,4.9449,0.64632,2.36,1.965,6.3286,0.0,3.4009,2.8445,1.4016,143.54
3.93,2.36,0.975,0.118,50.7,1.252,63.4754,35.511,28.6791,0.0058109,2.36,1.965,3.2691,2.3222,2.0965,-38.6369,4.9449,0.64632,2.36,1.965,6.3286,0.0,2.918,2.4406,1.2025,159.22
3.93,2.36,0.975,0.118,58.01,1.252,72.6274,40.631,32.8141,0.0058109,2.36,1.965,3.2691,2.3222,2.0965,-38.6369,4.9449,0.64632,2.36,1.965,6.3286,0.0,2.5503,2.133,1.051,173.27
3.93,2.36,0.975,0.118,65.26,1.252,81.7042,45.709,36.9151,0.0058109,2.36,1.965,3.2691,2.3222,2.0965,-38.6369,4.9449,0.64632,2.36,1.965,6.3286,0.0,2.2669,1.8961,0.93425,185.46
3.93,2.36,0.975,0.118,72.51,1.252,90.7811,50.787,41.0162,0.0058109,2.36,1.965,3.2691,2.3222,2.0965,-38.6369,4.9449,0.64632,2.36,1.965,6.3286,0.0,2.0403,1.7065,0.84084,196.06
3.93,2.36,0.975,0.118,79.77,1.252,99.8704,55.872,45.1229,0.0058109,2.36,1.965,3.2691,2.3222,2.0965,-38.6369,4.9449,0.64632,2.36,1.965,6.3286,0.0,1.8546,1.5512,1.76431,279.88
3.93,2.36,0.975,0.137,36.25,1.4536,52.6919,29.4782,23.807,0.009094,2.36,1.965,3.7955,2.6961,2.4341,-38.6369,5.7412,0.75039,2.36,1.965,7.3476,0.0,5.4717,4.0283,1.6854,125.78
3.93,2.36,0.975,0.137,39.16,1.4536,56.9218,31.8446,25.7181,0.009094,2.36,1.965,3.7955,2.6961,2.4341,-38.6369,5.7412,0.75039,2.36,1.965,7.3476,0.0,5.0651,3.7289,1.5602,133.2
3.93,2.36,0.975,0.137,43.5,1.4536,63.2303,35.3739,28.5684,0.009094,2.36,1.965,3.7955,2.6961,2.4341,-38.6369,5.7412,0.75039,2.36,1.965,7.3476,0.0,4.5598,3.3569,1.4045,143.63
3.93,2.36,0.975,0.137,50.7,1.4536,73.696,41.2289,33.2969,0.009094,2.36,1.965,3.7955,2.6961,2.4341,-38.6369,5.7412,0.75039,2.36,1.965,7.3476,0.0,3.9122,2.8802,1.2051,159.34
3.93,2.36,0.975,0.137,58.01,1.4536,84.3216,47.1733,38.0977,0.009094,2.36,1.965,3.7955,2.6961,2.4341,-38.6369,5.7412,0.75039,2.36,1.965,7.3476,0.0,3.4192,2.5172,1.0532,173.41
3.93,2.36,0.975,0.137,65.26,1.4536,94.86,53.0689,42.8591,0.009094,2.36,1.965,3.7955,2.6961,2.4341,-38.6369,5.7412,0.75039,2.36,1.965,7.3476,0.0,3.0394,2.2376,0.93622,185.63
3.93,2.36,0.975,0.137,72.51,1.4536,105.3984,58.9646,47.6205,0.009094,2.36,1.965,3.7955,2.6961,2.4341,-38.6369,5.7412,0.75039,2.36,1.965,7.3476,0.0,2.7355,2.0139,0.84261,196.26
3.93,2.36,0.975,0.137,79.77,1.4536,115.9513,64.8684,52.3885,0.009094,2.36,1.965,3.7955,2.6961,2.4341,-38.6369,5.7412,0.75039,2.36,1.965,7.3476,0.0,2.4865,1.8306,0.76592,205.44
3.93,2.36,0.975,0.157,36.25,1.6658,60.3842,33.7816,27.2824,0.013687,2.36,1.965,4.3496,3.0896,2.7894,-38.6369,6.5793,0.85993,2.36,1.965,8.4202,0.0,5.4717,4.0283,1.6854,125.78
3.93,2.36,0.975,0.157,39.16,1.6658,65.2316,36.4935,29.4726,0.013687,2.36,1.965,4.3496,3.0896,2.7894,-38.6369,6.5793,0.85993,2.36,1.965,8.4202,0.0,5.0651,3.7289,1.5602,133.2
3.93,2.36,0.975,0.157,43.5,1.6658,72.461,40.5379,32.7389,0.013687,2.36,1.965,4.3496,3.0896,2.7894,-38.6369,6.5793,0.85993,2.36,1.965,8.4202,0.0,4.5598,3.3569,1.4045,143.63
3.93,2.36,0.975,0.157,50.7,1.6658,84.4545,47.2477,38.1578,0.013687,2.36,1.965,4.3496,3.0896,2.7894,-38.6369,6.5793,0.85993,2.36,1.965,8.4202,0.0,3.9122,2.8802,1.2051,159.34
3.93,2.36,0.975,0.157,58.01,1.6658,96.6313,54.0599,43.6594,0.013687,2.36,1.965,4.3496,3.0896,2.7894,-38.6369,6.5793,0.85993,2.36,1.965,8.4202,0.0,3.4192,2.5172,1.0532,173.41
3.93,2.36,0.975,0.157,65.26,1.6658,108.7082,60.8162,49.1159,0.013687,2.36,1.965,4.3496,3.0896,2.7894,-38.6369,6.5793,0.85993,2.36,1.965,8.4202,0.0,3.0394,2.2376,0.93622,185.63
3.93,2.36,0.975,0.157,72.51,1.6658,120.785,67.5725,54.5724,0.013687,2.36,1.965,4.3496,3.0896,2.7894,-38.6369,6.5793,0.85993,2.36,1.965,8.4202,0.0,2.7355,2.0139,0.84261,196.26
3.93,2.36,0.975,0.157,79.77,1.6658,132.8785,74.3382,60.0364,0.013687,2.36,1.965,4.3496,3.0896,2.7894,-38.6369,6.5793,0.85993,2.36,1.965,8.4202,0.0,2.4865,1.8306,0.76592,205.44
3.93,2.36,1.17,0.019,36.25,0.20919,7.5831,4.2841,3.5795,2.5173e-05,2.36,1.965,0.53236,0.41623,0.35345,-40.3356,0.83248,0.11611,2.36,1.965,1.2085,0.0,0.10563,0.50466,0.11409,13.96
3.93,2.36,1.17,0.019,39.16,0.20919,8.1919,4.628,3.8668,2.5173e-05,2.36,1.965,0.53236,0.41623,0.35345,-40.3356,0.83248,0.11611,2.36,1.965,1.2085,0.0,0.097778,0.46716,0.10561,13.96
3.93,2.36,1.17,0.019,43.5,0.20919,9.0998,5.1409,4.2954,2.5173e-05,2.36,1.965,0.53236,0.41623,0.35345,-40.3356,0.83248,0.11611,2.36,1.965,1.2085,0.0,0.088022,0.42055,0.095071,13.96
3.93,2.36,1.17,0.019,50.7,0.20919,10.6059,5.9919,5.0063,2.5173e-05,2.36,1.965,0.53236,0.41623,0.35345,-40.3356,0.83248,0.11611,2.36,1.965,1.2085,0.0,0.075523,0.36083,0.081571,13.96
3.93,2.36,1.17,0.019,58.01,0.20919,12.1351,6.8558,5.7281,2.5173e-05,2.36,1.965,0.53236,0.41623,0.35345,-40.3356,0.83248,0.11611,2.36,1.965,1.2085,0.0,0.066006,0.31536,0.071292,13.96
3.93,2.36,1.17,0.019,65.26,0.20919,13.6517,7.7126,6.444,2.5173e-05,2.36,1.965,0.53236,0.41623,0.35345,-40.3356,0.83248,0.11611,2.36,1.965,1.2085,0.0,0.058673,0.28032,0.063372,13.96
3.93,2.36,1.17,0.019,72.51,0.20919,15.1684,8.5694,7.1599,2.5173e-05,2.36,1.965,0.53236,0.41623,0.35345,-40.3356,0.83248,0.11611,2.36,1.965,1.2085,0.0,0.052806,0.2523,0.057035,13.96
3.93,2.36,1.17,0.019,79.77,0.20919,16.6871,9.4274,7.8768,2.5173e-05,2.36,1.965,0.53236,0.41623,0.35345,-40.3356,0.83248,0.11611,2.36,1.965,1.2085,0.0,0.048,0.22933,0.051844,13.96
3.93,2.36,1.17,0.039,36.25,0.42939,15.5654,8.7937,7.3473,1.0927,2.36,1.965,1.0927,0.85438,0.7255,-40.3356,1.7088,0.23834,2.36,1.965,2.4806,0.0,0.44466,1.0624,0.45429,56.56
3.93,2.36,1.17,0.039,39.16,0.42939,16.8149,9.4996,7.9372,1.0927,2.36,1.965,1.0927,0.85438,0.7255,-40.3356,1.7088,0.23834,2.36,1.965,2.4806,0.0,0.41162,0.98341,0.42054,56.56
3.93,2.36,1.17,0.039,43.5,0.42939,18.6785,10.5525,8.8168,1.0927,2.36,1.965,1.0927,0.85438,0.7255,-40.3356,1.7088,0.23834,2.36,1.965,2.4806,0.0,0.37055,0.8853,0.37858,56.56
3.93,2.36,1.17,0.039,50.7,0.42939,21.7701,12.2991,10.2761,1.0927,2.36,1.965,1.0927,0.85438,0.7255,-40.3356,1.7088,0.23834,2.36,1.965,2.4806,0.0,0.31793,,0.32482,56.56
3.93,2.36,1.17,0.039,58.01,0.42939,24.9089,14.0724,11.7578,1.0927,2.36,1.965,1.0927,0.85438,0.7255,-40.3356,1.7088,0.23834,2.36,1.965,2.4806,0.0,0.27787,0.66386,0.28389,56.56
3.93,2.36,1.17,0.039,65.26,0.42939,28.022,15.8311,13.2272,1.0927,2.36,1.965,1.0927,0.85438,0.7255,-40.3356,1.7088,0.23834,2.36,1.965,2.4806,0.0,0.247,0.59011,0.25235,56.56
3.93,2.36,1.17,0.039,72.51,0.42939,31.1351,17.5899,14.6967,1.0927,2.36,1.965,1.0927,0.85438,0.7255,-40.3356,1.7088,0.23834,2.36,1.965,2.4806,0.0,0.2223,0.53111,0.22712,56.56
3.93,2.36,1.17,0.039,79.77,0.42939,34.2524,19.351,16.1682,1.0927,2.36,1.965,1.0927,0.85438,0.7255,-40.3356,1.7088,0.23834,2.36,1.965,2.4806,0.0,0.20207,0.48277,0.20645,56.56
3.93,2.36,1.17,0.059,36.25,0.64959,23.5476,13.3033,11.1152,0.00075374,2.36,1.965,1.6531,1.2925,1.0975,-40.3356,2.5851,0.36056,2.36,1.965,3.7527,0.0,1.0162,1.6789,0.56175,76.54
3.93,2.36,1.17,0.059,39.16,0.64959,25.4379,14.3713,12.0075,0.00075374,2.36,1.965,1.6531,1.2925,1.0975,-40.3356,2.5851,0.36056,2.36,1.965,3.7527,0.0,0.9407,1.5541,0.52,77.88
3.93,2.36,1.17,0.059,43.5,0.64959,28.2572,15.964,13.3382,0.00075374,2.36,1.965,1.6531,1.2925,1.0975,-40.3356,2.5851,0.36056,2.36,1.965,3.7527,0.0,0.84684,1.3991,0.46812,79.13
3.93,2.36,1.17,0.059,50.7,0.64959,32.9342,18.6063,15.546,0.00075374,2.36,1.965,1.6531,1.2925,1.0975,-40.3356,2.5851,0.36056,2.36,1.965,3.7527,0.0,0.72658,1.2004,0.40164,79.43
3.93,2.36,1.17,0.059,58.01,0.64959,37.6827,21.289,17.7874,0.00075374,2.36,1.965,1.6531,1.2925,1.0975,-40.3356,2.5851,0.36056,2.36,1.965,3.7527,0.0,0.63502,1.0491,0.35103,79.43
3.93,2.36,1.17,0.059,65.26,0.64959,42.3922,23.9496,20.0104,0.00075374,2.36,1.965,1.6531,1.2925,1.0975,-40.3356,2.5851,0.36056,2.36,1.965,3.7527,0.0,0.56448,0.93257,0.31203,79.43
3.93,2.36,1.17,0.059,72.51,0.64959,47.1018,26.6103,22.2335,0.00075374,2.36,1.965,1.6531,1.2925,1.0975,-40.3356,2.5851,0.36056,2.36,1.965,3.7527,0.0,0.50804,0.83933,0.28083,79.43
3.93,2.36,1.17,0.059,79.77,0.64959,51.8178,29.2746,24.4596,0.00075374,2.36,1.965,1.6531,1.2925,1.0975,-40.3356,2.5851,0.36056,2.36,1.965,3.7527,0.0,0.4618,0.76294,0.25527,79.43
3.93,2.36,1.17,0.078,36.25,0.85878,31.1308,17.5874,14.6947,0.0017416,2.36,1.965,2.1855,1.7088,1.451,-40.3356,3.4176,0.47667,2.36,1.965,4.9611,0.0,1.7727,2.2055,0.71109,89.5
3.93,2.36,1.17,0.078,39.16,0.85878,33.6298,18.9993,15.8743,0.0017416,2.36,1.965,2.1855,1.7088,1.451,-40.3356,3.4176,0.47667,2.36,1.965,4.9611,0.0,1.641,2.0416,0.65825,92.23
3.93,2.36,1.17,0.078,43.5,0.85878,37.3569,21.1049,17.6336,0.0017416,2.36,1.965,2.1855,1.7088,1.451,-40.3356,3.4176,0.47667,2.36,1.965,4.9611,0.0,1.4773,1.8379,0.59258,95.48
3.93,2.36,1.17,0.078,50.7,0.85878,43.5401,24.5982,20.5523,0.0017416,2.36,1.965,2.1855,1.7088,1.451,-40.3356,3.4176,0.47667,2.36,1.965,4.9611,0.0,1.2675,1.5769,0.50843,99.0
3.93,2.36,1.17,0.078,58.01,0.85878,49.8178,28.1448,23.5155,0.0017416,2.36,1.965,2.1855,1.7088,1.451,-40.3356,3.4176,0.47667,2.36,1.965,4.9611,0.0,1.1077,1.3782,0.44436,100.55
3.93,2.36,1.17,0.078,65.26,0.85878,56.044,31.6622,26.4545,0.0017416,2.36,1.965,2.1855,1.7088,1.451,-40.3356,3.4176,0.47667,2.36,1.965,4.9611,0.0,0.98468,1.2251,0.39499,100.55
3.93,2.36,1.17,0.078,72.51,0.85878,62.2701,35.1797,29.3934,0.0017416,2.36,1.965,2.1855,1.7088,1.451,-40.3356,3.4176,0.47667,2.36,1.965,4.9611,0.0,0.88623,1.1026,0.3555,100.55
3.93,2.36,1.17,0.078,79.77,0.85878,68.5049,38.7021,32.3364,0.0017416,2.36,1.965,2.1855,1.7088,1.451,-40.3356,3.4176,0.47667,2.36,1.965,4.9611,0.0,0.80557,1.0022,0.32314,100.55
2.36,2.36,0.39,0.019,36.25,0.13452,4.8763,1.6198,1.6021,1.6187e-05,1.9661,1.1828,0.13946,0.15406,0.11555,-46.8074,0.26254,0.030989,1.9696,1.1979,0.12426,-0.027433,0.23259,0.44182,0.048637,6.88
2.36,2.36,0.39,0.019,39.16,0.13452,5.2678,1.7498,1.7307,1.6187e-05,1.9661,1.1828,0.13946,0.15406,0.11555,-46.8074,0.26254,0.030989,1.9696,1.1979,0.12426,-0.027433,0.21531,0.40898,0.045024,6.88
2.36,2.36,0.39,0.019,43.5,0.13452,5.8516,1.9438,1.9225,1.6187e-05,1.9661,1.1828,0.13946,0.15406,0.11555,-46.8074,0.26254,0.030989,1.9696,1.1979,0.12426,-0.027433,0.19382,0.36817,0.040532,6.88
2.36,2.36,0.39,0.019,50.7,0.13452,6.8202,2.2655,2.2407,1.6187e-05,1.9661,1.1828,0.13946,0.15406,0.11555,-46.8074,0.26254,0.030989,1.9696,1.1979,0.12426,-0.027433,0.1663,0.31589,0.034775,6.88
2.36,2.36,0.39,0.019,58.01,0.13452,7.8035,2.5921,2.5637,1.6187e-05,1.9661,1.1828,0.13946,0.15406,0.11555,-46.8074,0.26254,0.030989,1.9696,1.1979,0.12426,-0.027433,0.14534,0.27608,0.030393,6.88
2.36,2.36,0.39,0.019,65.26,0.13452,8.7788,2.9161,2.8842,1.6187e-05,1.9661,1.1828,0.13946,0.15406,0.11555,-46.8074,0.26254,0.030989,1.9696,1.1979,0.12426,-0.027433,0.1292,0.24541,0.027017,6.88
2.36,2.36,0.39,0.019,72.51,0.13452,9.754,3.24,3.2046,1.6187e-05,1.9661,1.1828,0.13946,0.15406,0.11555,-46.8074,0.26254,0.030989,1.9696,1.1979,0.12426,-0.027433,0.11628,0.22088,0.024316,6.88
2.36,2.36,0.39,0.019,79.77,0.13452,10.7307,3.5644,3.5254,1.6187e-05,1.9661,1.1828,0.13946,0.15406,0.11555,-46.8074,0.26254,0.030989,1.9696,1.1979,0.12426,-0.027433,0.1057,0.20077,0.022103,6.88
2.36,2.36,0.39,0.039,36.25,0.27612,10.0094,3.3248,3.2884,0.00013999,1.9661,1.1826,0.28627,0.31624,0.23717,-46.8074,0.5389,0.063609,1.9696,1.1979,0.25506,-0.027433,0.97468,0.93696,0.30205,42.71
2.36,2.36,0.39,0.039,39.16,0.27612,10.8129,3.5918,3.5524,0.00013999,1.9661,1.1826,0.28627,0.31624,0.23717,-46.8074,0.5389,0.063609,1.9696,1.1979,0.25506,-0.027433,0.90224,0.86734,0.2796,42.71
2.36,2.36,0.39,0.039,43.5,0.27612,12.0112,3.9898,3.9461,0.00013999,1.9661,1.1826,0.28627,0.31624,0.23717,-46.8074,0.5389,0.063609,1.9696,1.1979,0.25506,-0.027433,0.81223,0.78081,0.25171,42.71
2.36,2.36,0.39,0.039,50.7,0.27612,13.9993,4.6502,4.5993,0.00013999,1.9661,1.1826,0.28627,0.31624,0.23717,-46.8074,0.5389,0.063609,1.9696,1.1979,0.25506,-0.027433,0.69688,0.66992,0.21596,42.71
2.36,2.36,0.39,0.039,58.01,0.27612,16.0177,5.3207,5.2624,0.00013999,1.9661,1.1826,0.28627,0.31624,0.23717,-46.8074,0.5389,0.063609,1.9696,1.1979,0.25506,-0.027433,0.60907,0.5855,0.18875,42.71
2.36,2.36,0.39,0.039,65.26,0.27612,18.0196,5.9856,5.9201,0.00013999,1.9661,1.1826,0.28627,0.31624,0.23717,-46.8074,0.5389,0.063609,1.9696,1.1979,0.25506,-0.027433,0.5414,0.52046,0.16778,42.71
2.36,2.36,0.39,0.039,72.51,0.27612,20.0215,6.6506,6.5778,0.00013999,1.9661,1.1826,0.28627,0.31624,0.23717,-46.8074,0.5389,0.063609,1.9696,1.1979,0.25506,-0.027433,0.48727,0.46842,0.151,42.71
2.36,2.36,0.39,0.039,79.77,0.27612,22.0261,7.3165,7.2364,0.00013999,1.9661,1.1826,0.28627,0.31624,0.23717,-46.8074,0.5389,0.063609,1.9696,1.1979,0.25506,-0.027433,0.44292,0.42579,0.13726,42.71
2.36,2.36,0.39,0.059,36.25,0.41772,15.1423,5.0299,4.9748,0.00048469,1.9661,1.1826,0.43308,0.47841,0.3588,-46.8074,0.81526,0.096228,1.9696,1.1979,0.38586,-0.027433,2.2099,1.4868,0.39565,55.95
2.36,2.36,0.39,0.059,39.16,0.41772,16.3579,5.4337,5.3742,0.00048469,1.9661,1.1826,0.43308,0.47841,0.3588,-46.8074,0.81526,0.096228,1.9696,1.1979,0.38586,-0.027433,2.0457,1.3764,0.36626,55.95
2.36,2.36,0.39,0.059,43.5,0.41772,18.1708,6.0359,5.9698,0.00048469,1.9661,1.1826,0.43308,0.47841,0.3588,-46.8074,0.81526,0.096228,1.9696,1.1979,0.38586,-0.027433,1.8416,1.239,0.32971,55.95
2.36,2.36,0.39,0.059,50.7,0.41772,21.1784,7.0349,6.9579,0.00048469,1.9661,1.1826,0.43308,0.47841,0.3588,-46.8074,0.81526,0.096228,1.9696,1.1979,0.38586,-0.027433,1.5801,1.0631,0.28289,55.95
2.36,2.36,0.39,0.059,58.01,0.41772,24.2319,8.0492,7.9611,0.00048469,1.9661,1.1826,0.43308,0.47841,0.3588,-46.8074,0.81526,0.096228,1.9696,1.1979,0.38586,-0.027433,1.381,0.92911,0.26724,60.47
2.36,2.36,0.39,0.059,65.26,0.41772,27.2604,9.0552,8.9561,0.00048469,1.9661,1.1826,0.43308,0.47841,0.3588,-46.8074,0.81526,0.096228,1.9696,1.1979,0.38586,-0.027433,1.2276,0.8259,0.21978,55.95
2.36,2.36,0.39,0.059,72.51,0.41772,30.2889,10.0612,9.951,0.00048469,1.9661,1.1826,0.43308,0.47841,0.3588,-46.8074,0.81526,0.096228,1.9696,1.1979,0.38586,-0.027433,1.1048,0.74331,0.1978,55.95
2.36,2.36,0.39,0.059,79.77,0.41772,33.3215,11.0685,10.9474,0.00048469,1.9661,1.1826,0.43308,0.47841,0.3588,-46.8074,0.81526,0.096228,1.9696,1.1979,0.38586,-0.027433,1.0043,0.67567,0.1798,55.95
2.36,2.36,0.39,0.078,36.25,0.55224,20.0187,6.6497,6.5769,0.0011199,1.9661,1.1826,0.57254,0.63247,0.47434,-46.8074,1.0778,0.12722,1.9696,1.1979,0.51013,-0.027433,3.8135,2.0705,0.53876,74.14
2.36,2.36,0.39,0.078,39.16,0.55224,21.6257,7.1835,7.1049,0.0011199,1.9661,1.1826,0.57254,0.63247,0.47434,-46.8074,1.0778,0.12722,1.9696,1.1979,0.51013,-0.027433,3.5301,1.9167,0.49872,75.25
2.36,2.36,0.39,0.078,43.5,0.55224,24.0224,7.9796,7.8923,0.0011199,1.9661,1.1826,0.57254,0.63247,0.47434,-46.8074,1.0778,0.12722,1.9696,1.1979,0.51013,-0.027433,3.1779,1.7254,0.44897,76.17
2.36,2.36,0.39,0.078,50.7,0.55224,27.9986,9.3004,9.1986,0.0011199,1.9661,1.1826,0.57254,0.63247,0.47434,-46.8074,1.0778,0.12722,1.9696,1.1979,0.51013,-0.027433,2.7266,1.4804,0.38521,76.19
2.36,2.36,0.39,0.078,58.01,0.55224,32.0354,10.6413,10.5248,0.0011199,1.9661,1.1826,0.57254,0.63247,0.47434,-46.8074,1.0778,0.12722,1.9696,1.1979,0.51013,-0.027433,2.383,1.2939,0.33667,76.19
2.36,2.36,0.39,0.078,65.26,0.55224,36.0392,11.9713,11.8402,0.0011199,1.9661,1.1826,0.57254,0.63247,0.47434,-46.8074,1.0778,0.12722,1.9696,1.1979,0.51013,-0.027433,2.1183,1.1501,0.29927,76.19
2.36,2.36,0.39,0.078,72.51,0.55224,40.0429,13.3012,13.1556,0.0011199,1.9661,1.1826,0.57254,0.63247,0.47434,-46.8074,1.0778,0.12722,1.9696,1.1979,0.51013,-0.027433,1.9065,1.0351,0.26934,76.18
2.36,2.36,0.39,0.078,79.77,0.55224,44.0522,14.633,14.4728,0.0011199,1.9661,1.1826,0.57254,0.63247,0.47434,-46.8074,1.0778,0.12722,1.9696,1.1979,0.51013,-0.027433,1.733,0.94091,0.24483,76.18
2.36,2.36,0.39,0.098,36.25,0.69384,25.1517,8.3547,8.2633,0.0022212,1.9661,1.1826,0.71935,0.79465,0.59597,-46.8074,1.3542,0.15984,1.9696,1.1979,0.64093,-0.027433,5.9133,2.7334,0.54103,74.39
2.36,2.36,0.39,0.098,39.16,0.69384,27.1708,9.0254,8.9266,0.0022212,1.9661,1.1826,0.71935,0.79465,0.59597,-46.8074,1.3542,0.15984,1.9696,1.1979,0.64093,-0.027433,5.4739,2.5303,0.50083,75.52
2.36,2.36,0.39,0.098,43.5,0.69384,30.182,10.0257,9.9159,0.0022212,1.9661,1.1826,0.71935,0.79465,0.59597,-46.8074,1.3542,0.15984,1.9696,1.1979,0.64093,-0.027433,4.9278,2.2778,0.45086,76.47
